estacao,datahora,wspd,wdir,gust,dryt,dewp,pres,vis,tp,altn1,qn1,altn2,qn2,altn3,qn3,altn4,qn4,altncb,qncb,metar,speci,data_hora
SBSN,07/01/2025 02:00,5.0,150.0,,23.0,23.0,1012.0,8000.0,+TSRA,5.0,SCT,15.0,BKN,8.0,BKN,,,030,SCT,-,SPECI SBSN 070240Z 15005KT 8000 +TSRA SCT005 BKN015 SCT030CB BKN080 23/23 Q1012=,07/01/2025 02:00
SBSN,07/01/2025 03:00,4.0,150.0,,24.0,23.0,1012.0,8000.0,-TSRA,5.0,SCT,16.0,BKN,8.0,BKN,,,030,SCT,METAR SBSN 070300Z 15004KT 8000 -TSRA SCT005 BKN016 SCT030CB BKN080 24/23 Q1012 RERA=,-,07/01/2025 03:00
SBSN,07/01/2025 04:00,4.0,130.0,,24.0,23.0,1011.0,9999.0,-RA,13.0,SCT,100.0,BKN,,,,,,,METAR SBSN 070400Z 13004KT 9999 -RA SCT013 BKN100 24/23 Q1011 RETS=,-,07/01/2025 04:00
SBSN,07/01/2025 05:00,2.0,160.0,,24.0,23.0,1011.0,9999.0,,13.0,SCT,100.0,BKN,,,,,,,METAR SBSN 070500Z 16002KT 9999 SCT013 BKN100 24/23 Q1011=,-,07/01/2025 05:00
SBSN,07/01/2025 06:00,3.0,170.0,,24.0,24.0,1010.0,9999.0,,10.0,SCT,100.0,BKN,,,,,,,METAR SBSN 070600Z 17003KT 9999 SCT010 BKN100 24/24 Q1010=,-,07/01/2025 06:00
SBSN,07/01/2025 07:00,4.0,160.0,,24.0,24.0,1009.0,9999.0,,10.0,FEW,100.0,BKN,,,,,,,METAR SBSN 070700Z 16004KT 9999 FEW010 BKN100 24/24 Q1009=,-,07/01/2025 07:00
SBSN,07/01/2025 08:00,9.0,90.0,,25.0,24.0,1009.0,9999.0,,10.0,FEW,,,,,,,,,METAR SBSN 070800Z 09009KT 9999 FEW010 25/24 Q1009=,-,07/01/2025 08:00
SBSN,07/01/2025 09:00,5.0,130.0,,25.0,24.0,1010.0,9999.0,,9.0,SCT,,,,,,,,,METAR SBSN 070900Z 13005KT 9999 SCT009 25/24 Q1010=,-,07/01/2025 09:00
SBSN,07/01/2025 10:00,3.0,130.0,,25.0,24.0,1010.0,9999.0,,10.0,FEW,15.0,SCT,,,,,,,METAR SBSN 071000Z 13003KT 9999 FEW010 SCT015 25/24 Q1010=,-,07/01/2025 10:00
SBSN,07/01/2025 11:00,3.0,170.0,,25.0,24.0,1011.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 071100Z 17003KT 9999 SCT013 25/24 Q1011=,-,07/01/2025 11:00
SBSN,07/01/2025 12:00,6.0,110.0,,27.0,25.0,1012.0,9999.0,,15.0,SCT,,,,,,,,,METAR SBSN 071200Z 11006KT 9999 SCT015 27/25 Q1012=,-,07/01/2025 12:00
SBSN,07/01/2025 13:00,9.0,100.0,,27.0,24.0,1013.0,9999.0,,15.0,SCT,,,,,,,,,METAR SBSN 071300Z 10009KT 9999 SCT015 27/24 Q1013=,-,07/01/2025 13:00
SBSN,07/01/2025 14:00,4.0,110.0,,29.0,24.0,1013.0,9999.0,,17.0,SCT,,,,,,,,,METAR SBSN 071400Z 11004KT 9999 SCT017 29/24 Q1013=,-,07/01/2025 14:00
SBSN,07/01/2025 15:00,6.0,80.0,,28.0,23.0,1013.0,9999.0,,20.0,SCT,,,,,,,023T,FEW,METAR SBSN 071500Z 08006KT 9999 SCT020 FEW023TCU 28/23 Q1013=,-,07/01/2025 15:00
SBSN,07/01/2025 16:00,5.0,60.0,,29.0,23.0,1012.0,9999.0,,25.0,SCT,,,,,,,030T,FEW,METAR SBSN 071600Z 06005KT 9999 SCT025 FEW030TCU 29/23 Q1012=,-,07/01/2025 16:00
SBSN,07/01/2025 17:00,11.0,100.0,,30.0,23.0,1011.0,9999.0,,25.0,SCT,,,,,,,030T,FEW,METAR SBSN 071700Z 10011KT 9999 SCT025 FEW030TCU 30/23 Q1011=,-,07/01/2025 17:00
SBSN,07/01/2025 18:00,11.0,90.0,,31.0,23.0,1009.0,9999.0,,25.0,SCT,,,,,,,030T,FEW,METAR SBSN 071800Z 09011KT 9999 SCT025 FEW030TCU 31/23 Q1009=,-,07/01/2025 18:00
SBSN,07/01/2025 19:00,9.0,90.0,,30.0,23.0,1008.0,9999.0,,25.0,SCT,,,,,,,,,METAR SBSN 071900Z 09009KT 9999 SCT025 30/23 Q1008=,-,07/01/2025 19:00
SBSN,07/01/2025 20:00,9.0,80.0,,31.0,23.0,1007.0,9999.0,,25.0,SCT,,,,,,,,,METAR SBSN 072000Z 08009KT 9999 SCT025 31/23 Q1007=,-,07/01/2025 20:00
SBSN,07/01/2025 21:00,8.0,110.0,,30.0,23.0,1007.0,9999.0,,25.0,FEW,,,,,,,,,METAR SBSN 072100Z 11008KT 9999 FEW025 30/23 Q1007=,-,07/01/2025 21:00
SBSN,07/01/2025 22:00,7.0,100.0,,29.0,24.0,1008.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 072200Z 10007KT 9999 FEW020 29/24 Q1008=,-,07/01/2025 22:00
SBSN,07/01/2025 23:00,7.0,90.0,,29.0,24.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 072300Z 09007KT CAVOK 29/24 Q1009=,-,07/01/2025 23:00
SBSN,08/01/2025 00:00,6.0,90.0,,29.0,24.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 080000Z 09006KT CAVOK 29/24 Q1009=,-,08/01/2025 00:00
SBSN,08/01/2025 01:00,4.0,100.0,,28.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 080100Z 10004KT CAVOK 28/24 Q1010=,-,08/01/2025 01:00
SBSN,08/01/2025 02:00,0.0,0.0,,25.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 080200Z 00000KT CAVOK 25/24 Q1011=,-,08/01/2025 02:00
SBSN,08/01/2025 03:00,0.0,0.0,,25.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 080300Z 00000KT CAVOK 25/24 Q1011=,-,08/01/2025 03:00
SBSN,08/01/2025 04:00,3.0,190.0,,24.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 080400Z 19003KT CAVOK 24/24 Q1011=,-,08/01/2025 04:00
SBSN,08/01/2025 05:00,2.0,180.0,,24.0,24.0,1010.0,9999.0,VCTS,,,,,,,,,020,FEW,METAR SBSN 080500Z 18002KT 9999 VCTS FEW020CB 24/24 Q1010=,-,08/01/2025 05:00
SBSN,08/01/2025 06:00,2.0,200.0,,24.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 080600Z 20002KT CAVOK 24/23 Q1009=,-,08/01/2025 06:00
SBSN,08/01/2025 07:00,4.0,200.0,,24.0,24.0,1010.0,9999.0,,16.0,SCT,66.0,SCT,,,,,,,METAR SBSN 080700Z 20004KT 9999 SCT016 SCT066 24/24 Q1010=,-,08/01/2025 07:00
SBSN,08/01/2025 08:00,4.0,180.0,,24.0,24.0,1010.0,9999.0,,16.0,SCT,73.0,BKN,,,,,,,METAR SBSN 080800Z 18004KT 9999 SCT016 BKN073 24/24 Q1010=,-,08/01/2025 08:00
SBSN,08/01/2025 09:00,3.0,160.0,,24.0,24.0,1010.0,9999.0,,15.0,SCT,73.0,BKN,,,,,020T,FEW,METAR SBSN 080900Z 16003KT 9999 SCT015 FEW020TCU BKN073 24/24 Q1010=,-,08/01/2025 09:00
SBSN,08/01/2025 10:00,2.0,180.0,,24.0,24.0,1011.0,8000.0,VCSH,18.0,BKN,70.0,BKN,,,,,025T,FEW,METAR SBSN 081000Z 18002KT 8000 VCSH BKN018 FEW025TCU BKN070 24/24 Q1011=,-,08/01/2025 10:00
SBSN,08/01/2025 11:00,2.0,190.0,,25.0,24.0,1012.0,9999.0,,18.0,BKN,70.0,BKN,,,,,025T,FEW,METAR SBSN 081100Z 19002KT 9999 BKN018 FEW025TCU BKN070 25/24 Q1012=,-,08/01/2025 11:00
SBSN,08/01/2025 12:00,3.0,150.0,,27.0,24.0,1012.0,9999.0,,18.0,BKN,70.0,BKN,,,,,025T,FEW,METAR SBSN 081200Z 15003KT 9999 BKN018 FEW025TCU BKN070 27/24 Q1012=,-,08/01/2025 12:00
SBSN,08/01/2025 13:00,6.0,100.0,,28.0,24.0,1013.0,9999.0,,18.0,SCT,70.0,BKN,,,,,025T,FEW,METAR SBSN 081300Z 10006KT 9999 SCT018 FEW025TCU BKN070 28/24 Q1013=,-,08/01/2025 13:00
SBSN,08/01/2025 14:00,7.0,100.0,,28.0,24.0,1013.0,9999.0,,18.0,SCT,70.0,BKN,,,,,025T,FEW,METAR SBSN 081400Z 10007KT 9999 SCT018 FEW025TCU BKN070 28/24 Q1013=,-,08/01/2025 14:00
SBSN,08/01/2025 15:00,6.0,100.0,,29.0,24.0,1012.0,9999.0,,18.0,SCT,70.0,BKN,,,,,025T,FEW,METAR SBSN 081500Z 10006KT 9999 SCT018 FEW025TCU BKN070 29/24 Q1012=,-,08/01/2025 15:00
SBSN,08/01/2025 16:00,7.0,100.0,,30.0,23.0,1011.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 081600Z 10007KT 9999 SCT020 BKN100 30/23 Q1011=,-,08/01/2025 16:00
SBSN,08/01/2025 17:00,3.0,120.0,,29.0,24.0,1010.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 081700Z 12003KT 9999 SCT020 BKN100 29/24 Q1010=,-,08/01/2025 17:00
SBSN,08/01/2025 18:00,9.0,80.0,,31.0,24.0,1008.0,9999.0,,23.0,SCT,100.0,BKN,,,,,,,METAR SBSN 081800Z 08009KT 9999 SCT023 BKN100 31/24 Q1008=,-,08/01/2025 18:00
SBSN,08/01/2025 19:00,5.0,100.0,,30.0,23.0,1007.0,9999.0,,23.0,SCT,100.0,BKN,,,,,,,METAR SBSN 081900Z 10005KT 9999 SCT023 BKN100 30/23 Q1007=,-,08/01/2025 19:00
SBSN,08/01/2025 20:00,4.0,80.0,,30.0,24.0,1007.0,9999.0,TS,16.0,SCT,100.0,BKN,,,,,023,FEW,METAR SBSN 082000Z 08004KT 9999 TS SCT016 FEW023CB BKN100 30/24 Q1007=,-,08/01/2025 20:00
SBSN,08/01/2025 21:00,2.0,60.0,,30.0,24.0,1007.0,9999.0,TS,16.0,SCT,100.0,BKN,,,,,025,FEW,METAR SBSN 082100Z 06002KT 9999 TS SCT016 FEW025CB BKN100 30/24 Q1007=,-,08/01/2025 21:00
SBSN,08/01/2025 22:00,0.0,0.0,,28.0,25.0,1008.0,9999.0,VCTS,17.0,SCT,100.0,BKN,,,,,023,FEW,METAR SBSN 082200Z 00000KT 9999 VCTS SCT017 FEW023CB BKN100 28/25 Q1008 RETS=,-,08/01/2025 22:00
SBSN,08/01/2025 23:00,3.0,170.0,,26.0,25.0,1009.0,9999.0,VCTS,17.0,SCT,100.0,BKN,,,,,023,FEW,METAR SBSN 082300Z 17003KT 9999 VCTS SCT017 FEW023CB BKN100 26/25 Q1009=,-,08/01/2025 23:00
SBSN,09/01/2025 00:00,0.0,0.0,,26.0,25.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 090000Z 00000KT CAVOK 26/25 Q1009=,-,09/01/2025 00:00
SBSN,09/01/2025 01:00,0.0,0.0,,26.0,25.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 090100Z 00000KT CAVOK 26/25 Q1010=,-,09/01/2025 01:00
SBSN,09/01/2025 02:00,4.0,190.0,,25.0,24.0,1010.0,9999.0,VCTS,17.0,FEW,,,,,,,023,FEW,METAR SBSN 090200Z 19004KT 9999 VCTS FEW017 FEW023CB 25/24 Q1010=,-,09/01/2025 02:00
SBSN,09/01/2025 02:00,3.0,190.0,,25.0,24.0,1010.0,9999.0,TS,17.0,FEW,,,,,,,023,FEW,-,SPECI SBSN 090212Z 19003KT 9999 TS FEW017 FEW023CB 25/24 Q1010=,09/01/2025 02:00
SBSN,09/01/2025 03:00,3.0,190.0,,25.0,24.0,1010.0,9999.0,TS,17.0,SCT,,,,,,,023,FEW,METAR SBSN 090300Z 19003KT 9999 TS SCT017 FEW023CB 25/24 Q1010=,-,09/01/2025 03:00
SBSN,09/01/2025 04:00,10.0,90.0,,26.0,24.0,1010.0,8000.0,-TSRA,8.0,FEW,18.0,BKN,,,,,025,SCT,METAR SBSN 090400Z 09010KT 8000 -TSRA FEW008 BKN018 SCT025CB 26/24 Q1010=,-,09/01/2025 04:00
SBSN,09/01/2025 05:00,6.0,90.0,,26.0,24.0,1009.0,9999.0,-TSRA,8.0,FEW,18.0,BKN,,,,,025,SCT,METAR SBSN 090500Z 09006KT 9999 -TSRA FEW008 BKN018 SCT025CB 26/24 Q1009=,-,09/01/2025 05:00
SBSN,09/01/2025 06:00,3.0,180.0,,24.0,24.0,1009.0,9999.0,VCSH,18.0,BKN,,,,,,,025T,SCT,METAR SBSN 090600Z 18003KT 9999 VCSH BKN018 SCT025TCU 24/24 Q1009 RETS=,-,09/01/2025 06:00
SBSN,09/01/2025 07:00,3.0,80.0,,25.0,24.0,1008.0,9999.0,VCSH,18.0,BKN,,,,,,,030T,FEW,METAR SBSN 090700Z 08003KT 9999 VCSH BKN018 FEW030TCU 25/24 Q1008=,-,09/01/2025 07:00
SBSN,09/01/2025 08:00,4.0,80.0,,26.0,24.0,1009.0,9999.0,VCSH,18.0,BKN,,,,,,,030T,FEW,METAR SBSN 090800Z 08004KT 9999 VCSH BKN018 FEW030TCU 26/24 Q1009=,-,09/01/2025 08:00
SBSN,09/01/2025 09:00,3.0,70.0,,26.0,24.0,1009.0,9999.0,VCSH,25.0,SCT,,,,,,,030T,FEW,METAR SBSN 090900Z 07003KT 9999 VCSH SCT025 FEW030TCU 26/24 Q1009=,-,09/01/2025 09:00
SBSN,09/01/2025 10:00,2.0,40.0,,25.0,23.0,1010.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091000Z 04002KT 9999 FEW016 BKN100 25/23 Q1010=,-,09/01/2025 10:00
SBSN,09/01/2025 11:00,2.0,60.0,,27.0,24.0,1011.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091100Z 06002KT 9999 FEW016 BKN100 27/24 Q1011=,-,09/01/2025 11:00
SBSN,09/01/2025 12:00,6.0,40.0,,28.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091200Z 04006KT 9999 FEW020 BKN100 28/23 Q1011=,-,09/01/2025 12:00
SBSN,09/01/2025 13:00,7.0,30.0,,28.0,23.0,1012.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091300Z 03007KT 9999 FEW020 BKN100 28/23 Q1012=,-,09/01/2025 13:00
SBSN,09/01/2025 14:00,6.0,70.0,,29.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091400Z 07006KT 9999 FEW020 BKN100 29/23 Q1011=,-,09/01/2025 14:00
SBSN,09/01/2025 15:00,7.0,90.0,,29.0,24.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091500Z 09007KT 9999 FEW020 BKN100 29/24 Q1011=,-,09/01/2025 15:00
SBSN,09/01/2025 16:00,6.0,100.0,,30.0,23.0,1010.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091600Z 10006KT 9999 FEW020 BKN100 30/23 Q1010=,-,09/01/2025 16:00
SBSN,09/01/2025 17:00,6.0,70.0,,31.0,24.0,1009.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091700Z 07006KT 9999 FEW020 BKN100 31/24 Q1009=,-,09/01/2025 17:00
SBSN,09/01/2025 18:00,8.0,100.0,,31.0,24.0,1007.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 091800Z 10008KT 9999 FEW020 BKN100 31/24 Q1007=,-,09/01/2025 18:00
SBSN,09/01/2025 19:00,6.0,120.0,,30.0,24.0,1006.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 091900Z 12006KT 9999 SCT020 BKN100 30/24 Q1006=,-,09/01/2025 19:00
SBSN,09/01/2025 20:00,6.0,100.0,,31.0,24.0,1006.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 092000Z 10006KT 9999 FEW020 31/24 Q1006=,-,09/01/2025 20:00
SBSN,09/01/2025 21:00,3.0,130.0,,31.0,24.0,1006.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 092100Z 13003KT 9999 FEW020 31/24 Q1006=,-,09/01/2025 21:00
SBSN,09/01/2025 22:00,2.0,160.0,,29.0,24.0,1007.0,9999.0,,,,,,,,,,,,METAR SBSN 092200Z 16002KT CAVOK 29/24 Q1007=,-,09/01/2025 22:00
SBSN,09/01/2025 23:00,2.0,180.0,,27.0,25.0,1008.0,9999.0,,,,,,,,,,,,METAR SBSN 092300Z 18002KT CAVOK 27/25 Q1008=,-,09/01/2025 23:00
SBSN,10/01/2025 00:00,4.0,130.0,,27.0,24.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 100000Z 13004KT CAVOK 27/24 Q1009=,-,10/01/2025 00:00
SBSN,10/01/2025 01:00,3.0,140.0,,27.0,24.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 100100Z 14003KT CAVOK 27/24 Q1009=,-,10/01/2025 01:00
SBSN,10/01/2025 02:00,3.0,150.0,,26.0,24.0,1009.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 100200Z 15003KT 9999 FEW020 26/24 Q1009=,-,10/01/2025 02:00
SBSN,10/01/2025 03:00,3.0,180.0,,26.0,24.0,1010.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 100300Z 18003KT 9999 SCT020 26/24 Q1010=,-,10/01/2025 03:00
SBSN,10/01/2025 04:00,2.0,180.0,,26.0,24.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 100400Z 18002KT 9999 FEW016 BKN100 26/24 Q1009=,-,10/01/2025 04:00
SBSN,10/01/2025 05:00,2.0,40.0,,25.0,24.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 100500Z 04002KT 9999 FEW016 BKN100 25/24 Q1009=,-,10/01/2025 05:00
SBSN,10/01/2025 06:00,8.0,30.0,,27.0,24.0,1009.0,9999.0,TS,13.0,SCT,100.0,BKN,,,,,020,FEW,METAR SBSN 100600Z 03008KT 9999 TS SCT013 FEW020CB BKN100 27/24 Q1009=,-,10/01/2025 06:00
SBSN,10/01/2025 07:00,5.0,20.0,,26.0,25.0,1008.0,9999.0,TS,13.0,SCT,100.0,BKN,,,,,020,FEW,METAR SBSN 100700Z 02005KT 9999 TS SCT013 FEW020CB BKN100 26/25 Q1008=,-,10/01/2025 07:00
SBSN,10/01/2025 08:00,13.0,90.0,,25.0,24.0,1009.0,3000.0,TSRA,10.0,SCT,13.0,BKN,10.0,OVC,,,020,FEW,METAR SBSN 100800Z 09013KT 3000 TSRA SCT010 BKN013 FEW020CB OVC100 25/24 Q1009=,-,10/01/2025 08:00
SBSN,10/01/2025 09:00,2.0,10.0,,24.0,24.0,1009.0,7000.0,-TSRA,10.0,SCT,13.0,SCT,10.0,OVC,,,020,FEW,METAR SBSN 100900Z 01002KT 7000 -TSRA SCT010 SCT013 FEW020CB OVC100 24/24 Q1009 RERA=,-,10/01/2025 09:00
SBSN,10/01/2025 10:00,2.0,70.0,,25.0,24.0,1010.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 101000Z 07002KT 9999 SCT017 BKN100 25/24 Q1010 RETS=,-,10/01/2025 10:00
SBSN,10/01/2025 11:00,0.0,0.0,,25.0,25.0,1010.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 101100Z 00000KT 9999 SCT017 BKN100 25/25 Q1010=,-,10/01/2025 11:00
SBSN,10/01/2025 12:00,0.0,0.0,,27.0,24.0,1011.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 101200Z 00000KT 9999 SCT017 BKN100 27/24 Q1011=,-,10/01/2025 12:00
SBSN,10/01/2025 13:00,4.0,60.0,,29.0,24.0,1012.0,9999.0,,17.0,SCT,100.0,SCT,,,,,,,METAR SBSN 101300Z 06004KT 9999 SCT017 SCT100 29/24 Q1012=,-,10/01/2025 13:00
SBSN,10/01/2025 14:00,5.0,100.0,,29.0,24.0,1012.0,9999.0,,17.0,SCT,100.0,SCT,,,,,,,METAR SBSN 101400Z 10005KT 9999 SCT017 SCT100 29/24 Q1012=,-,10/01/2025 14:00
SBSN,10/01/2025 15:00,4.0,50.0,,30.0,24.0,1011.0,9999.0,,20.0,SCT,100.0,SCT,,,,,,,METAR SBSN 101500Z 05004KT 9999 SCT020 SCT100 30/24 Q1011=,-,10/01/2025 15:00
SBSN,10/01/2025 16:00,5.0,10.0,,30.0,25.0,1010.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 101600Z 01005KT 9999 SCT020 30/25 Q1010=,-,10/01/2025 16:00
SBSN,10/01/2025 17:00,3.0,20.0,,31.0,25.0,1010.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 101700Z 02003KT 9999 SCT020 31/25 Q1010=,-,10/01/2025 17:00
SBSN,10/01/2025 18:00,5.0,20.0,,31.0,24.0,1008.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 101800Z 02005KT 9999 SCT020 31/24 Q1008=,-,10/01/2025 18:00
SBSN,10/01/2025 19:00,4.0,40.0,,31.0,24.0,1007.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 101900Z 04004KT 9999 SCT020 31/24 Q1007=,-,10/01/2025 19:00
SBSN,10/01/2025 20:00,6.0,50.0,,31.0,25.0,1007.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 102000Z 05006KT 9999 SCT020 31/25 Q1007=,-,10/01/2025 20:00
SBSN,10/01/2025 21:00,5.0,20.0,,30.0,25.0,1007.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 102100Z 02005KT 9999 SCT020 30/25 Q1007=,-,10/01/2025 21:00
SBSN,10/01/2025 22:00,3.0,20.0,,29.0,25.0,1008.0,9999.0,VCSH,20.0,FEW,,,,,,,020T,FEW,METAR SBSN 102200Z 02003KT 9999 VCSH FEW020 FEW020TCU 29/25 Q1008=,-,10/01/2025 22:00
SBSN,10/01/2025 22:00,8.0,190.0,,25.0,24.0,1009.0,9000.0,-TSRA,16.0,SCT,73.0,BKN,,,,,020,FEW,-,SPECI SBSN 102241Z 19008KT 9000 -TSRA SCT016 FEW020CB BKN073 25/24 Q1009=,10/01/2025 22:00
SBSN,10/01/2025 23:00,2.0,70.0,,26.0,25.0,1009.0,9999.0,TS,16.0,SCT,100.0,SCT,,,,,020,FEW,METAR SBSN 102300Z 07002KT 9999 TS VCSH SCT016 FEW020CB SCT100 26/25 Q1009=,-,10/01/2025 23:00
SBSN,11/01/2025 00:00,0.0,0.0,,25.0,24.0,1010.0,9999.0,TS,16.0,FEW,100.0,SCT,,,,,020,FEW,METAR SBSN 110000Z 00000KT 9999 TS VCSH FEW016 FEW020CB SCT100 25/24 Q1010=,-,11/01/2025 00:00
SBSN,11/01/2025 01:00,1.0,120.0,,25.0,25.0,1011.0,9999.0,VCTS,16.0,FEW,100.0,BKN,,,,,020,FEW,METAR SBSN 110100Z 12001KT 9999 VCTS FEW016 FEW020CB BKN100 25/25 Q1011 RETS=,-,11/01/2025 01:00
SBSN,11/01/2025 02:00,2.0,110.0,,25.0,24.0,1011.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 110200Z 11002KT 9999 FEW016 BKN100 25/24 Q1011=,-,11/01/2025 02:00
SBSN,11/01/2025 03:00,2.0,150.0,,25.0,25.0,1011.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 110300Z 15002KT 9999 FEW016 BKN100 25/25 Q1011=,-,11/01/2025 03:00
SBSN,11/01/2025 04:00,0.0,0.0,,25.0,25.0,1010.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBSN 110400Z 00000KT 9999 FEW015 BKN100 25/25 Q1010=,-,11/01/2025 04:00
SBSN,11/01/2025 05:00,3.0,250.0,,25.0,24.0,1010.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBSN 110500Z 25003KT 9999 FEW015 BKN100 25/24 Q1010=,-,11/01/2025 05:00
SBSN,11/01/2025 06:00,2.0,190.0,,25.0,24.0,1009.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBSN 110600Z 19002KT 9999 FEW015 BKN100 25/24 Q1009=,-,11/01/2025 06:00
SBSN,11/01/2025 07:00,3.0,180.0,,25.0,25.0,1009.0,9999.0,,10.0,SCT,15.0,SCT,10.0,BKN,,,,,METAR SBSN 110700Z 18003KT 9999 SCT010 SCT015 BKN100 25/25 Q1009=,-,11/01/2025 07:00
SBSN,11/01/2025 08:00,3.0,180.0,,25.0,25.0,1009.0,9999.0,,10.0,SCT,15.0,SCT,10.0,BKN,,,,,METAR SBSN 110800Z 18003KT 9999 SCT010 SCT015 BKN100 25/25 Q1009=,-,11/01/2025 08:00
SBSN,11/01/2025 09:00,2.0,110.0,,25.0,24.0,1009.0,9999.0,,15.0,SCT,100.0,BKN,,,,,,,METAR SBSN 110900Z 11002KT 9999 SCT015 BKN100 25/24 Q1009=,-,11/01/2025 09:00
SBSN,11/01/2025 10:00,0.0,0.0,,24.0,24.0,1010.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 111000Z 00000KT 9999 SCT013 24/24 Q1010=,-,11/01/2025 10:00
SBSN,11/01/2025 11:00,1.0,160.0,,25.0,25.0,1011.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 111100Z 16001KT 9999 SCT013 25/25 Q1011=,-,11/01/2025 11:00
SBSN,11/01/2025 12:00,2.0,180.0,,27.0,26.0,1012.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 111200Z 18002KT 9999 SCT013 27/26 Q1012=,-,11/01/2025 12:00
SBSN,11/01/2025 13:00,5.0,130.0,,28.0,25.0,1013.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 111300Z 13005KT 9999 SCT013 28/25 Q1013=,-,11/01/2025 13:00
SBSN,11/01/2025 14:00,4.0,130.0,,29.0,25.0,1012.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 111400Z 13004KT 9999 SCT013 29/25 Q1012=,-,11/01/2025 14:00
SBSN,11/01/2025 15:00,3.0,100.0,,30.0,25.0,1012.0,9999.0,,16.0,SCT,,,,,,,,,METAR SBSN 111500Z 10003KT 9999 SCT016 30/25 Q1012=,-,11/01/2025 15:00
SBSN,11/01/2025 16:00,3.0,120.0,,30.0,25.0,1011.0,9999.0,-RA,16.0,SCT,73.0,SCT,,,,,023T,FEW,METAR SBSN 111600Z 12003KT 9999 -RA SCT016 FEW023TCU SCT073 30/25 Q1011=,-,11/01/2025 16:00
SBSN,11/01/2025 17:00,7.0,110.0,,30.0,25.0,1010.0,9999.0,VCSH,16.0,SCT,100.0,SCT,,,,,023T,FEW,METAR SBSN 111700Z 11007KT 9999 VCSH SCT016 FEW023TCU SCT100 30/25 Q1010=,-,11/01/2025 17:00
SBSN,11/01/2025 18:00,3.0,100.0,,32.0,24.0,1009.0,9999.0,VCSH,18.0,SCT,,,,,,,023T,FEW,METAR SBSN 111800Z 10003KT 9999 VCSH SCT018 FEW023TCU 32/24 Q1009=,-,11/01/2025 18:00
