,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
487,SBSN,2024-12-24 00:00:00,6,41,17,25,5,21,BKN,s,7000,TS,2024-12-24 03:00:00
488,SBSN,2024-12-24 03:00:00,4,118,14,25,1.9,21,BKN,s,7000,TS,2024-12-24 06:00:00
489,SBSN,2024-12-24 06:00:00,3,69,9,26,0.6,21,BKN,s,7000,TS,2024-12-24 09:00:00
490,SBSN,2024-12-24 09:00:00,3,105,10,26,2.7,5,SCT,n,7000,,2024-12-24 12:00:00
491,SBSN,2024-12-24 12:00:00,4,71,14,29,0.4,18,SCT,n,7000,,2024-12-24 15:00:00
492,SBSN,2024-12-24 15:00:00,1,63,12,30,,2,FEW,n,9999,,2024-12-24 18:00:00
493,SBSN,2024-12-24 18:00:00,2,119,9,30,,1,CAVOK,n,9999,,2024-12-24 21:00:00
494,SBSN,2024-12-24 21:00:00,5,106,8,27,0.4,21,BKN,s,7000,TS,2024-12-25 00:00:00
495,SBSN,2024-12-25 00:00:00,5,80,12,26,7,21,BKN,s,7000,TS,2024-12-25 03:00:00
496,SBSN,2024-12-25 03:00:00,3,67,13,25,3.3,21,BKN,s,7000,TS,2024-12-25 06:00:00
497,SBSN,2024-12-25 06:00:00,7,67,12,25,2.9,7,BKN,n,3500,RA,2024-12-25 09:00:00
498,SBSN,2024-12-25 09:00:00,4,88,13,25,7,14,BKN,s,7000,TS,2024-12-25 12:00:00
499,SBSN,2024-12-25 12:00:00,2,71,12,27,3.2,21,BKN,s,7000,TS,2024-12-25 15:00:00
500,SBSN,2024-12-25 15:00:00,3,37,12,29,,2,FEW,n,9999,,2024-12-25 18:00:00
501,SBSN,2024-12-25 18:00:00,3,52,10,29,,1,CAVOK,n,9999,,2024-12-25 21:00:00
502,SBSN,2024-12-25 21:00:00,4,90,8,27,,2,FEW,n,9999,,2024-12-26 00:00:00
503,SBSN,2024-12-26 00:00:00,4,138,9,26,0.3,18,SCT,n,7000,,2024-12-26 03:00:00
504,SBSN,2024-12-26 03:00:00,7,79,13,25,14,21,BKN,s,7000,TS,2024-12-26 06:00:00
505,SBSN,2024-12-26 06:00:00,7,71,13,25,2.6,7,BKN,n,3500,RA,2024-12-26 09:00:00
506,SBSN,2024-12-26 09:00:00,8,70,16,26,1.6,21,BKN,s,7000,TS,2024-12-26 12:00:00
507,SBSN,2024-12-26 12:00:00,5,51,16,27,1.7,21,BKN,s,7000,TS,2024-12-26 15:00:00
508,SBSN,2024-12-26 15:00:00,2,68,12,29,0.3,18,SCT,n,7000,,2024-12-26 18:00:00
509,SBSN,2024-12-26 18:00:00,3,63,8,28,,2,FEW,n,9999,,2024-12-26 21:00:00
510,SBSN,2024-12-26 21:00:00,1,101,7,27,,2,FEW,n,9999,,2024-12-27 00:00:00
511,SBSN,2024-12-27 00:00:00,3,157,6,27,,2,FEW,n,9999,,2024-12-27 03:00:00
512,SBSN,2024-12-27 03:00:00,5,77,14,25,6,21,BKN,s,7000,TS,2024-12-27 06:00:00
513,SBSN,2024-12-27 06:00:00,8,89,15,25,0.7,19,BKN,n,4000,BR,2024-12-27 09:00:00
514,SBSN,2024-12-27 09:00:00,7,78,14,26,1.2,21,BKN,s,7000,TS,2024-12-27 12:00:00
515,SBSN,2024-12-27 12:00:00,5,60,14,29,0.5,21,BKN,s,7000,TS,2024-12-27 15:00:00
516,SBSN,2024-12-27 15:00:00,1,96,13,29,1,18,SCT,n,7000,,2024-12-27 18:00:00
517,SBSN,2024-12-27 18:00:00,4,104,8,29,,1,CAVOK,n,9999,,2024-12-27 21:00:00
518,SBSN,2024-12-27 21:00:00,5,153,9,27,,3,SCT,n,9999,,2024-12-28 00:00:00
519,SBMQ,2024-12-22 00:00:00,7,60,14,27,,2,FEW,n,9999,,2024-12-22 03:00:00
520,SBMQ,2024-12-22 03:00:00,6,47,12,26,0.2,21,BKN,s,7000,TS,2024-12-22 06:00:00
521,SBMQ,2024-12-22 06:00:00,6,30,10,25,0.2,19,BKN,n,4000,BR,2024-12-22 09:00:00
522,SBMQ,2024-12-22 09:00:00,8,48,16,28,0.3,21,BKN,s,7000,TS,2024-12-22 12:00:00
523,SBMQ,2024-12-22 12:00:00,8,73,19,30,0.2,21,BKN,s,7000,TS,2024-12-22 15:00:00
524,SBMQ,2024-12-22 15:00:00,10,70,20,31,0.4,18,SCT,n,7000,,2024-12-22 18:00:00
525,SBMQ,2024-12-22 18:00:00,10,57,21,30,,2,FEW,n,9999,,2024-12-22 21:00:00
526,SBMQ,2024-12-22 21:00:00,10,47,18,28,,2,FEW,n,9999,,2024-12-23 00:00:00
527,SBMQ,2024-12-23 00:00:00,7,34,16,26,,2,FEW,n,9999,,2024-12-23 03:00:00
528,SBMQ,2024-12-23 03:00:00,5,26,12,25,0.3,14,BKN,s,7000,TS,2024-12-23 06:00:00
529,SBMQ,2024-12-23 06:00:00,5,19,11,25,0.3,20,BKN,n,4000,BR,2024-12-23 09:00:00
530,SBMQ,2024-12-23 09:00:00,6,57,15,27,0.7,21,BKN,s,7000,TS,2024-12-23 12:00:00
531,SBMQ,2024-12-23 12:00:00,6,64,17,28,0.3,18,SCT,n,7000,,2024-12-23 15:00:00
532,SBMQ,2024-12-23 15:00:00,8,90,18,30,0.3,18,SCT,n,7000,,2024-12-23 18:00:00
533,SBMQ,2024-12-23 18:00:00,8,60,18,28,0.5,18,SCT,n,7000,,2024-12-23 21:00:00
534,SBMQ,2024-12-23 21:00:00,8,42,15,27,0.2,18,SCT,n,7000,,2024-12-24 00:00:00
535,SBMQ,2024-12-24 00:00:00,6,21,13,26,,2,FEW,n,9999,,2024-12-24 03:00:00
536,SBMQ,2024-12-24 03:00:00,7,17,12,25,0.5,19,BKN,n,4000,BR,2024-12-24 06:00:00
537,SBMQ,2024-12-24 06:00:00,6,28,11,24,0.2,19,BKN,n,4000,BR,2024-12-24 09:00:00
538,SBMQ,2024-12-24 09:00:00,7,36,14,27,,4,SCT,n,9999,,2024-12-24 12:00:00
539,SBMQ,2024-12-24 12:00:00,6,77,16,29,0.6,21,BKN,s,7000,TS,2024-12-24 15:00:00
540,SBMQ,2024-12-24 15:00:00,6,65,17,29,0.8,21,BKN,s,7000,TS,2024-12-24 18:00:00
541,SBMQ,2024-12-24 18:00:00,6,48,15,27,1.1,21,BKN,s,7000,TS,2024-12-24 21:00:00
542,SBMQ,2024-12-24 21:00:00,7,33,12,26,,2,FEW,n,9999,,2024-12-25 00:00:00
543,SBMQ,2024-12-25 00:00:00,4,3,12,24,1.5,19,BKN,n,4000,BR,2024-12-25 03:00:00
544,SBMQ,2024-12-25 03:00:00,6,11,10,24,0.2,19,BKN,n,4000,BR,2024-12-25 06:00:00
545,SBMQ,2024-12-25 06:00:00,5,3,11,24,0.2,20,BKN,n,4000,BR,2024-12-25 09:00:00
546,SBMQ,2024-12-25 09:00:00,7,27,14,26,0.4,20,BKN,n,4000,BR,2024-12-25 12:00:00
547,SBMQ,2024-12-25 12:00:00,5,80,15,29,0.2,19,BKN,n,4000,BR,2024-12-25 15:00:00
548,SBMQ,2024-12-25 15:00:00,5,78,14,29,1.1,21,BKN,s,7000,TS,2024-12-25 18:00:00
549,SBMQ,2024-12-25 18:00:00,6,58,14,28,0.2,18,SCT,n,7000,,2024-12-25 21:00:00
550,SBMQ,2024-12-25 21:00:00,8,46,13,27,0.2,18,SCT,n,7000,,2024-12-26 00:00:00
551,SBMQ,2024-12-26 00:00:00,7,54,13,26,1.2,21,BKN,s,7000,TS,2024-12-26 03:00:00
552,SBMQ,2024-12-26 03:00:00,5,29,13,25,0.5,21,BKN,s,7000,TS,2024-12-26 06:00:00
553,SBMQ,2024-12-26 06:00:00,5,27,9,24,0.4,19,BKN,n,4000,BR,2024-12-26 09:00:00
554,SBMQ,2024-12-26 09:00:00,5,47,12,26,0.3,21,BKN,s,7000,TS,2024-12-26 12:00:00
555,SBMQ,2024-12-26 12:00:00,6,78,16,29,0.4,18,SCT,n,7000,,2024-12-26 15:00:00
556,SBMQ,2024-12-26 15:00:00,7,74,16,30,0.8,21,BKN,s,7000,TS,2024-12-26 18:00:00
557,SBMQ,2024-12-26 18:00:00,8,62,16,30,0.3,18,SCT,n,7000,,2024-12-26 21:00:00
558,SBMQ,2024-12-26 21:00:00,8,51,14,28,,1,CAVOK,n,9999,,2024-12-27 00:00:00
559,SBMQ,2024-12-27 00:00:00,7,29,13,26,,2,FEW,n,9999,,2024-12-27 03:00:00
560,SBMQ,2024-12-27 03:00:00,6,4,12,25,,3,SCT,n,9999,,2024-12-27 06:00:00
561,SBMQ,2024-12-27 06:00:00,6,4,11,25,0.3,20,BKN,n,4000,BR,2024-12-27 09:00:00
562,SBMQ,2024-12-27 09:00:00,7,41,16,27,0.5,19,BKN,n,4000,BR,2024-12-27 12:00:00
563,SBMQ,2024-12-27 12:00:00,6,68,17,28,2.2,21,BKN,s,7000,TS,2024-12-27 15:00:00
564,SBMQ,2024-12-27 15:00:00,7,79,17,29,0.7,21,BKN,s,7000,TS,2024-12-27 18:00:00
565,SBMQ,2024-12-27 18:00:00,7,55,17,29,0.3,18,SCT,n,7000,,2024-12-27 21:00:00
566,SBMQ,2024-12-27 21:00:00,5,36,12,26,2.2,21,BKN,s,7000,TS,2024-12-28 00:00:00
567,SBBE,2024-12-22 00:00:00,5,61,12,26,,1,CAVOK,n,9999,,2024-12-22 03:00:00
568,SBBE,2024-12-22 03:00:00,3,68,9,25,,1,CAVOK,n,9999,,2024-12-22 06:00:00
569,SBBE,2024-12-22 06:00:00,3,69,6,24,,1,CAVOK,n,9999,,2024-12-22 09:00:00
570,SBBE,2024-12-22 09:00:00,7,68,14,29,,2,FEW,n,9999,,2024-12-22 12:00:00
571,SBBE,2024-12-22 12:00:00,7,72,16,32,,2,FEW,n,9999,,2024-12-22 15:00:00
572,SBBE,2024-12-22 15:00:00,8,356,18,31,0.6,21,BKN,s,7000,TS,2024-12-22 18:00:00
573,SBBE,2024-12-22 18:00:00,5,30,18,29,1.1,21,BKN,s,7000,TS,2024-12-22 21:00:00
574,SBBE,2024-12-22 21:00:00,6,39,11,27,,2,FEW,n,9999,,2024-12-23 00:00:00
575,SBBE,2024-12-23 00:00:00,5,51,11,26,,2,FEW,n,9999,,2024-12-23 03:00:00
576,SBBE,2024-12-23 03:00:00,4,59,9,26,,2,FEW,n,9999,,2024-12-23 06:00:00
577,SBBE,2024-12-23 06:00:00,3,98,8,25,,2,FEW,n,9999,,2024-12-23 09:00:00
578,SBBE,2024-12-23 09:00:00,5,78,13,28,,2,FEW,n,9999,,2024-12-23 12:00:00
579,SBBE,2024-12-23 12:00:00,5,17,15,31,,4,SCT,n,9999,,2024-12-23 15:00:00
580,SBBE,2024-12-23 15:00:00,4,17,17,30,1.3,18,SCT,n,7000,,2024-12-23 18:00:00
581,SBBE,2024-12-23 18:00:00,4,78,11,27,1.1,21,BKN,s,7000,TS,2024-12-23 21:00:00
582,SBBE,2024-12-23 21:00:00,3,27,8,26,0.6,18,SCT,n,7000,,2024-12-24 00:00:00
583,SBBE,2024-12-24 00:00:00,3,45,7,25,,2,FEW,n,9999,,2024-12-24 03:00:00
584,SBBE,2024-12-24 03:00:00,2,79,6,25,0.2,21,BKN,s,7000,TS,2024-12-24 06:00:00
585,SBBE,2024-12-24 06:00:00,2,66,6,25,0.2,18,SCT,n,7000,,2024-12-24 09:00:00
586,SBBE,2024-12-24 09:00:00,3,76,10,27,,3,SCT,n,9999,,2024-12-24 12:00:00
587,SBBE,2024-12-24 12:00:00,3,352,12,30,0.8,14,BKN,s,7000,TS,2024-12-24 15:00:00
588,SBBE,2024-12-24 15:00:00,7,23,16,29,1.6,21,BKN,s,7000,TS,2024-12-24 18:00:00
589,SBBE,2024-12-24 18:00:00,3,356,15,28,0.7,18,SCT,n,7000,,2024-12-24 21:00:00
590,SBBE,2024-12-24 21:00:00,5,149,11,24,4.3,14,BKN,s,7000,TS,2024-12-25 00:00:00
591,SBBE,2024-12-25 00:00:00,3,166,12,24,1.4,21,BKN,s,7000,TS,2024-12-25 03:00:00
592,SBBE,2024-12-25 03:00:00,2,160,6,24,,2,FEW,n,9999,,2024-12-25 06:00:00
593,SBBE,2024-12-25 06:00:00,2,147,4,24,,2,FEW,n,9999,,2024-12-25 09:00:00
594,SBBE,2024-12-25 09:00:00,3,92,8,27,,3,SCT,n,9999,,2024-12-25 12:00:00
595,SBBE,2024-12-25 12:00:00,3,22,11,30,0.3,21,BKN,s,7000,TS,2024-12-25 15:00:00
596,SBBE,2024-12-25 15:00:00,5,19,15,29,1.5,21,BKN,s,7000,TS,2024-12-25 18:00:00
597,SBBE,2024-12-25 18:00:00,5,52,14,25,5,21,BKN,s,7000,TS,2024-12-25 21:00:00
598,SBBE,2024-12-25 21:00:00,4,47,9,25,,2,FEW,n,9999,,2024-12-26 00:00:00
599,SBBE,2024-12-26 00:00:00,4,61,7,25,,2,FEW,n,9999,,2024-12-26 03:00:00
600,SBBE,2024-12-26 03:00:00,3,89,7,24,,2,FEW,n,9999,,2024-12-26 06:00:00
601,SBBE,2024-12-26 06:00:00,3,110,6,24,,1,CAVOK,n,9999,,2024-12-26 09:00:00
602,SBBE,2024-12-26 09:00:00,6,83,12,28,,3,SCT,n,9999,,2024-12-26 12:00:00
603,SBBE,2024-12-26 12:00:00,4,54,13,31,0.2,18,SCT,n,7000,,2024-12-26 15:00:00
604,SBBE,2024-12-26 15:00:00,7,347,16,30,0.4,21,BKN,s,7000,TS,2024-12-26 18:00:00
605,SBBE,2024-12-26 18:00:00,6,8,15,28,0.2,19,BKN,n,4000,BR,2024-12-26 21:00:00
606,SBBE,2024-12-26 21:00:00,6,31,11,27,,2,FEW,n,9999,,2024-12-27 00:00:00
607,SBBE,2024-12-27 00:00:00,4,47,10,26,,1,CAVOK,n,9999,,2024-12-27 03:00:00
608,SBBE,2024-12-27 03:00:00,4,68,8,25,,1,CAVOK,n,9999,,2024-12-27 06:00:00
609,SBBE,2024-12-27 06:00:00,3,74,8,25,,1,CAVOK,n,9999,,2024-12-27 09:00:00
610,SBBE,2024-12-27 09:00:00,5,71,15,28,,3,SCT,n,9999,,2024-12-27 12:00:00
611,SBBE,2024-12-27 12:00:00,5,28,16,30,0.3,14,BKN,s,7000,TS,2024-12-27 15:00:00
612,SBBE,2024-12-27 15:00:00,7,21,18,29,1.5,21,BKN,s,7000,TS,2024-12-27 18:00:00
613,SBBE,2024-12-27 18:00:00,4,30,16,28,0.5,21,BKN,s,7000,TS,2024-12-27 21:00:00
614,SBBE,2024-12-27 21:00:00,6,39,10,27,0.7,18,SCT,n,7000,,2024-12-28 00:00:00
615,SBOI,2024-12-22 00:00:00,3,17,10,23,,2,FEW,n,9999,,2024-12-22 03:00:00
616,SBOI,2024-12-22 03:00:00,3,29,6,24,0.4,19,BKN,n,4000,BR,2024-12-22 06:00:00
617,SBOI,2024-12-22 06:00:00,1,33,7,23,0.4,19,BKN,n,4000,BR,2024-12-22 09:00:00
618,SBOI,2024-12-22 09:00:00,5,76,10,24,0.8,19,BKN,n,4000,BR,2024-12-22 12:00:00
619,SBOI,2024-12-22 12:00:00,5,87,16,29,0.3,20,BKN,n,4000,BR,2024-12-22 15:00:00
620,SBOI,2024-12-22 15:00:00,4,64,18,26,6,21,BKN,s,7000,TS,2024-12-22 18:00:00
621,SBOI,2024-12-22 18:00:00,4,53,16,25,1.9,21,BKN,s,7000,TS,2024-12-22 21:00:00
622,SBOI,2024-12-22 21:00:00,4,70,10,24,0.8,19,BKN,n,4000,BR,2024-12-23 00:00:00
623,SBOI,2024-12-23 00:00:00,2,51,8,23,0.2,19,BKN,n,4000,BR,2024-12-23 03:00:00
624,SBOI,2024-12-23 03:00:00,2,52,5,23,,4,SCT,n,9999,,2024-12-23 06:00:00
625,SBOI,2024-12-23 06:00:00,2,33,10,23,3.2,6,BKN,n,3500,RA,2024-12-23 09:00:00
626,SBOI,2024-12-23 09:00:00,3,67,9,24,9,14,BKN,s,7000,TS,2024-12-23 12:00:00
627,SBOI,2024-12-23 12:00:00,3,114,13,26,1.7,14,BKN,s,7000,TS,2024-12-23 15:00:00
628,SBOI,2024-12-23 15:00:00,5,67,18,28,1.7,14,BKN,s,7000,TS,2024-12-23 18:00:00
629,SBOI,2024-12-23 18:00:00,4,36,16,24,2.3,19,BKN,n,4000,BR,2024-12-23 21:00:00
630,SBOI,2024-12-23 21:00:00,4,38,8,24,0.3,18,SCT,n,7000,,2024-12-24 00:00:00
631,SBOI,2024-12-24 00:00:00,2,38,8,23,,3,SCT,n,9999,,2024-12-24 03:00:00
632,SBOI,2024-12-24 03:00:00,2,44,5,23,,4,SCT,n,9999,,2024-12-24 06:00:00
633,SBOI,2024-12-24 06:00:00,2,54,5,23,0.2,19,BKN,n,4000,BR,2024-12-24 09:00:00
634,SBOI,2024-12-24 09:00:00,3,62,10,25,0.6,20,BKN,n,4000,BR,2024-12-24 12:00:00
635,SBOI,2024-12-24 12:00:00,5,63,15,26,3.2,14,BKN,s,7000,TS,2024-12-24 15:00:00
636,SBOI,2024-12-24 15:00:00,3,38,15,26,10,14,BKN,s,7000,TS,2024-12-24 18:00:00
637,SBOI,2024-12-24 18:00:00,4,38,15,24,2.5,19,BKN,n,4000,BR,2024-12-24 21:00:00
638,SBOI,2024-12-24 21:00:00,2,17,8,23,0.2,19,BKN,n,4000,BR,2024-12-25 00:00:00
639,SBOI,2024-12-25 00:00:00,3,56,6,23,0.4,20,BKN,n,4000,BR,2024-12-25 03:00:00
640,SBOI,2024-12-25 03:00:00,0,307,6,23,,4,SCT,n,9999,,2024-12-25 06:00:00
641,SBOI,2024-12-25 06:00:00,1,97,4,23,0.3,20,BKN,n,4000,BR,2024-12-25 09:00:00
642,SBOI,2024-12-25 09:00:00,3,49,9,25,,3,SCT,n,9999,,2024-12-25 12:00:00
643,SBOI,2024-12-25 12:00:00,5,63,14,29,0.5,14,BKN,s,7000,TS,2024-12-25 15:00:00
644,SBOI,2024-12-25 15:00:00,1,357,15,26,10,21,BKN,s,7000,TS,2024-12-25 18:00:00
645,SBOI,2024-12-25 18:00:00,3,6,12,25,4.3,5,SCT,n,7000,,2024-12-25 21:00:00
646,SBOI,2024-12-25 21:00:00,3,42,6,24,,2,FEW,n,9999,,2024-12-26 00:00:00
647,SBOI,2024-12-26 00:00:00,3,49,5,23,,3,SCT,n,9999,,2024-12-26 03:00:00
648,SBOI,2024-12-26 03:00:00,3,46,6,23,,4,SCT,n,9999,,2024-12-26 06:00:00
649,SBOI,2024-12-26 06:00:00,3,57,6,23,,4,SCT,n,9999,,2024-12-26 09:00:00
650,SBOI,2024-12-26 09:00:00,3,53,9,25,0.2,20,BKN,n,4000,BR,2024-12-26 12:00:00
651,SBOI,2024-12-26 12:00:00,4,55,13,27,0.7,21,BKN,s,7000,TS,2024-12-26 15:00:00
652,SBOI,2024-12-26 15:00:00,7,53,16,26,12,14,BKN,s,7000,TS,2024-12-26 18:00:00
653,SBOI,2024-12-26 18:00:00,4,37,15,24,2.5,19,BKN,n,4000,BR,2024-12-26 21:00:00
654,SBOI,2024-12-26 21:00:00,3,59,7,23,,2,FEW,n,9999,,2024-12-27 00:00:00
655,SBOI,2024-12-27 00:00:00,1,14,4,23,,2,FEW,n,9999,,2024-12-27 03:00:00
656,SBOI,2024-12-27 03:00:00,3,57,4,23,,17,BKN,n,3500,BR,2024-12-27 06:00:00
657,SBOI,2024-12-27 06:00:00,0,109,5,23,,22,SCT,n,4000,BR,2024-12-27 09:00:00
658,SBOI,2024-12-27 09:00:00,2,53,8,26,,3,SCT,n,9999,,2024-12-27 12:00:00
659,SBOI,2024-12-27 12:00:00,5,80,13,26,2.7,21,BKN,s,7000,TS,2024-12-27 15:00:00
660,SBOI,2024-12-27 15:00:00,6,80,14,25,8,14,BKN,s,7000,TS,2024-12-27 18:00:00
661,SBOI,2024-12-27 18:00:00,3,32,13,24,3.8,21,BKN,s,7000,TS,2024-12-27 21:00:00
662,SBOI,2024-12-27 21:00:00,2,39,7,23,0.6,19,BKN,n,4000,BR,2024-12-28 00:00:00
663,SBTB,2024-12-22 00:00:00,1,195,9,26,,2,FEW,n,9999,,2024-12-22 03:00:00
664,SBTB,2024-12-22 03:00:00,0,142,2,26,,2,FEW,n,9999,,2024-12-22 06:00:00
665,SBTB,2024-12-22 06:00:00,2,68,5,25,,2,FEW,n,9999,,2024-12-22 09:00:00
666,SBTB,2024-12-22 09:00:00,3,37,8,28,,1,CAVOK,n,9999,,2024-12-22 12:00:00
667,SBTB,2024-12-22 12:00:00,5,80,13,32,,1,CAVOK,n,9999,,2024-12-22 15:00:00
668,SBTB,2024-12-22 15:00:00,6,83,16,33,,1,CAVOK,n,9999,,2024-12-22 18:00:00
669,SBTB,2024-12-22 18:00:00,2,190,14,30,,2,FEW,n,9999,,2024-12-22 21:00:00
670,SBTB,2024-12-22 21:00:00,4,156,9,27,,2,FEW,n,9999,,2024-12-23 00:00:00
671,SBTB,2024-12-23 00:00:00,3,152,7,27,0.3,19,BKN,n,4000,BR,2024-12-23 03:00:00
672,SBTB,2024-12-23 03:00:00,4,331,8,26,,3,SCT,n,9999,,2024-12-23 06:00:00
673,SBTB,2024-12-23 06:00:00,1,296,7,25,,3,SCT,n,9999,,2024-12-23 09:00:00
674,SBTB,2024-12-23 09:00:00,3,314,9,26,,2,FEW,n,9999,,2024-12-23 12:00:00
675,SBTB,2024-12-23 12:00:00,3,56,10,31,,2,FEW,n,9999,,2024-12-23 15:00:00
676,SBTB,2024-12-23 15:00:00,2,79,12,33,,1,CAVOK,n,9999,,2024-12-23 18:00:00
677,SBTB,2024-12-23 18:00:00,2,92,9,31,,1,CAVOK,n,9999,,2024-12-23 21:00:00
678,SBTB,2024-12-23 21:00:00,4,150,5,28,,3,SCT,n,9999,,2024-12-24 00:00:00
679,SBTB,2024-12-24 00:00:00,3,80,10,27,,3,SCT,n,9999,,2024-12-24 03:00:00
680,SBTB,2024-12-24 03:00:00,3,144,7,25,2.3,21,BKN,s,7000,TS,2024-12-24 06:00:00
681,SBTB,2024-12-24 06:00:00,4,60,7,25,,2,FEW,n,9999,,2024-12-24 09:00:00
682,SBTB,2024-12-24 09:00:00,3,294,10,24,7,21,BKN,s,7000,TS,2024-12-24 12:00:00
683,SBTB,2024-12-24 12:00:00,3,4,10,28,0.4,21,BKN,s,7000,TS,2024-12-24 15:00:00
684,SBTB,2024-12-24 15:00:00,0,11,10,29,0.3,18,SCT,n,7000,,2024-12-24 18:00:00
685,SBTB,2024-12-24 18:00:00,1,165,7,29,,2,FEW,n,9999,,2024-12-24 21:00:00
686,SBTB,2024-12-24 21:00:00,3,125,5,26,,2,FEW,n,9999,,2024-12-25 00:00:00
687,SBTB,2024-12-25 00:00:00,2,116,7,24,9,21,BKN,s,7000,TS,2024-12-25 03:00:00
688,SBTB,2024-12-25 03:00:00,3,89,7,24,9,21,BKN,s,7000,TS,2024-12-25 06:00:00
689,SBTB,2024-12-25 06:00:00,2,348,6,24,0.4,19,BKN,n,4000,BR,2024-12-25 09:00:00
690,SBTB,2024-12-25 09:00:00,3,9,8,25,1.1,19,BKN,n,4000,BR,2024-12-25 12:00:00
691,SBTB,2024-12-25 12:00:00,2,40,9,28,1.3,21,BKN,s,7000,TS,2024-12-25 15:00:00
692,SBTB,2024-12-25 15:00:00,1,354,10,28,3.7,21,BKN,s,7000,TS,2024-12-25 18:00:00
693,SBTB,2024-12-25 18:00:00,2,338,9,27,0.9,18,SCT,n,7000,,2024-12-25 21:00:00
694,SBTB,2024-12-25 21:00:00,0,26,4,26,,2,FEW,n,9999,,2024-12-26 00:00:00
695,SBTB,2024-12-26 00:00:00,0,270,2,25,,2,FEW,n,9999,,2024-12-26 03:00:00
696,SBTB,2024-12-26 03:00:00,3,45,7,24,3.3,21,BKN,s,7000,TS,2024-12-26 06:00:00
697,SBTB,2024-12-26 06:00:00,3,58,9,24,1,20,BKN,n,4000,BR,2024-12-26 09:00:00
698,SBTB,2024-12-26 09:00:00,3,37,8,24,1.1,19,BKN,n,4000,BR,2024-12-26 12:00:00
699,SBTB,2024-12-26 12:00:00,0,283,8,27,0.5,21,BKN,s,7000,TS,2024-12-26 15:00:00
700,SBTB,2024-12-26 15:00:00,3,351,10,28,0.6,18,SCT,n,7000,,2024-12-26 18:00:00
701,SBTB,2024-12-26 18:00:00,2,350,9,28,0.2,1,CAVOK,n,9999,,2024-12-26 21:00:00
702,SBTB,2024-12-26 21:00:00,2,51,5,26,,2,FEW,n,9999,,2024-12-27 00:00:00
703,SBTB,2024-12-27 00:00:00,0,58,3,26,,2,FEW,n,9999,,2024-12-27 03:00:00
704,SBTB,2024-12-27 03:00:00,3,28,6,25,0.6,21,BKN,s,7000,TS,2024-12-27 06:00:00
705,SBTB,2024-12-27 06:00:00,3,313,8,24,4.1,21,BKN,s,7000,TS,2024-12-27 09:00:00
706,SBTB,2024-12-27 09:00:00,2,307,9,25,,3,SCT,n,9999,,2024-12-27 12:00:00
707,SBTB,2024-12-27 12:00:00,1,346,9,27,1.9,14,BKN,s,7000,TS,2024-12-27 15:00:00
708,SBTB,2024-12-27 15:00:00,2,61,8,30,0.4,18,SCT,n,7000,,2024-12-27 18:00:00
709,SBTB,2024-12-27 18:00:00,1,120,8,29,,2,FEW,n,9999,,2024-12-27 21:00:00
710,SBTB,2024-12-27 21:00:00,4,185,7,27,,3,SCT,n,9999,,2024-12-28 00:00:00
711,SBHT,2024-12-22 00:00:00,4,33,10,26,,2,FEW,n,9999,,2024-12-22 03:00:00
712,SBHT,2024-12-22 03:00:00,4,37,7,25,,1,CAVOK,n,9999,,2024-12-22 06:00:00
713,SBHT,2024-12-22 06:00:00,3,38,7,24,,1,CAVOK,n,9999,,2024-12-22 09:00:00
714,SBHT,2024-12-22 09:00:00,6,51,13,28,,1,CAVOK,n,9999,,2024-12-22 12:00:00
715,SBHT,2024-12-22 12:00:00,8,71,19,31,0.4,19,BKN,n,4000,BR,2024-12-22 15:00:00
716,SBHT,2024-12-22 15:00:00,6,74,19,32,0.7,18,SCT,n,7000,,2024-12-22 18:00:00
717,SBHT,2024-12-22 18:00:00,3,78,15,30,,2,FEW,n,9999,,2024-12-22 21:00:00
718,SBHT,2024-12-22 21:00:00,4,84,7,28,,2,FEW,n,9999,,2024-12-23 00:00:00
719,SBHT,2024-12-23 00:00:00,2,151,10,26,,2,FEW,n,9999,,2024-12-23 03:00:00
720,SBHT,2024-12-23 03:00:00,3,80,7,25,,3,SCT,n,9999,,2024-12-23 06:00:00
721,SBHT,2024-12-23 06:00:00,4,50,8,24,,2,FEW,n,9999,,2024-12-23 09:00:00
722,SBHT,2024-12-23 09:00:00,3,75,10,26,0.6,19,BKN,n,4000,BR,2024-12-23 12:00:00
723,SBHT,2024-12-23 12:00:00,7,64,17,30,0.4,14,BKN,s,7000,TS,2024-12-23 15:00:00
724,SBHT,2024-12-23 15:00:00,4,81,17,31,,4,SCT,n,9999,,2024-12-23 18:00:00
725,SBHT,2024-12-23 18:00:00,3,88,11,29,,2,FEW,n,9999,,2024-12-23 21:00:00
726,SBHT,2024-12-23 21:00:00,3,54,7,26,,3,SCT,n,9999,,2024-12-24 00:00:00
727,SBHT,2024-12-24 00:00:00,4,39,7,26,,2,FEW,n,9999,,2024-12-24 03:00:00
728,SBHT,2024-12-24 03:00:00,3,28,10,23,3.1,21,BKN,s,7000,TS,2024-12-24 06:00:00
729,SBHT,2024-12-24 06:00:00,3,35,6,23,,2,FEW,n,9999,,2024-12-24 09:00:00
730,SBHT,2024-12-24 09:00:00,3,39,10,25,2.9,21,BKN,s,7000,TS,2024-12-24 12:00:00
731,SBHT,2024-12-24 12:00:00,5,37,13,26,1.7,21,BKN,s,7000,TS,2024-12-24 15:00:00
