,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
733,SBHT,2024-12-24 18:00:00,2,33,7,28,0.3,21,BKN,s,7000,TS,2024-12-24 21:00:00
734,SBHT,2024-12-24 21:00:00,2,62,6,26,1.4,21,BKN,s,7000,TS,2024-12-25 00:00:00
735,SBHT,2024-12-25 00:00:00,1,61,2,26,,3,SCT,n,9999,,2024-12-25 03:00:00
736,SBHT,2024-12-25 03:00:00,2,26,3,25,0.6,19,BKN,n,4000,BR,2024-12-25 06:00:00
737,SBHT,2024-12-25 06:00:00,3,26,6,24,1.8,19,BKN,n,4000,BR,2024-12-25 09:00:00
738,SBHT,2024-12-25 09:00:00,4,43,10,25,0.3,19,BKN,n,4000,BR,2024-12-25 12:00:00
739,SBHT,2024-12-25 12:00:00,4,33,11,28,0.6,19,BKN,n,4000,BR,2024-12-25 15:00:00
740,SBHT,2024-12-25 15:00:00,2,33,8,29,0.3,14,BKN,s,7000,TS,2024-12-25 18:00:00
741,SBHT,2024-12-25 18:00:00,2,24,8,28,1.1,19,BKN,n,4000,BR,2024-12-25 21:00:00
742,SBHT,2024-12-25 21:00:00,2,122,5,26,,3,SCT,n,9999,,2024-12-26 00:00:00
743,SBHT,2024-12-26 00:00:00,1,77,4,25,2.4,19,BKN,n,4000,BR,2024-12-26 03:00:00
744,SBHT,2024-12-26 03:00:00,1,30,3,25,0.7,19,BKN,n,4000,BR,2024-12-26 06:00:00
745,SBHT,2024-12-26 06:00:00,2,21,5,24,0.6,19,BKN,n,4000,BR,2024-12-26 09:00:00
746,SBHT,2024-12-26 09:00:00,3,50,9,26,1.8,19,BKN,n,4000,BR,2024-12-26 12:00:00
747,SBHT,2024-12-26 12:00:00,4,37,12,28,0.5,21,BKN,s,7000,TS,2024-12-26 15:00:00
748,SBHT,2024-12-26 15:00:00,3,21,11,29,0.2,21,BKN,s,7000,TS,2024-12-26 18:00:00
749,SBHT,2024-12-26 18:00:00,3,41,11,28,1.2,21,BKN,s,7000,TS,2024-12-26 21:00:00
750,SBHT,2024-12-26 21:00:00,1,138,2,26,0.5,19,BKN,n,4000,BR,2024-12-27 00:00:00
751,SBHT,2024-12-27 00:00:00,1,195,2,26,,3,SCT,n,9999,,2024-12-27 03:00:00
752,SBHT,2024-12-27 03:00:00,1,199,1,25,,3,SCT,n,9999,,2024-12-27 06:00:00
753,SBHT,2024-12-27 06:00:00,2,23,3,25,,3,SCT,n,9999,,2024-12-27 09:00:00
754,SBHT,2024-12-27 09:00:00,3,29,9,27,,3,SCT,n,9999,,2024-12-27 12:00:00
755,SBHT,2024-12-27 12:00:00,4,59,12,29,0.3,21,BKN,s,7000,TS,2024-12-27 15:00:00
756,SBHT,2024-12-27 15:00:00,3,70,12,30,,3,SCT,n,9999,,2024-12-27 18:00:00
757,SBHT,2024-12-27 18:00:00,2,80,10,29,0.2,21,BKN,s,7000,TS,2024-12-27 21:00:00
758,SBHT,2024-12-27 21:00:00,1,117,5,27,1.3,21,BKN,s,7000,TS,2024-12-28 00:00:00
759,SBCJ,2024-12-22 00:00:00,2,231,5,23,,3,SCT,n,9999,,2024-12-22 03:00:00
760,SBCJ,2024-12-22 03:00:00,2,200,6,23,,3,SCT,n,9999,,2024-12-22 06:00:00
761,SBCJ,2024-12-22 06:00:00,1,182,11,23,1.3,19,BKN,n,4000,BR,2024-12-22 09:00:00
762,SBCJ,2024-12-22 09:00:00,1,180,9,25,1.4,19,BKN,n,4000,BR,2024-12-22 12:00:00
763,SBCJ,2024-12-22 12:00:00,3,76,12,28,0.3,21,BKN,s,7000,TS,2024-12-22 15:00:00
764,SBCJ,2024-12-22 15:00:00,3,83,11,29,1,21,BKN,s,7000,TS,2024-12-22 18:00:00
765,SBCJ,2024-12-22 18:00:00,1,102,9,27,0.8,21,BKN,s,7000,TS,2024-12-22 21:00:00
766,SBCJ,2024-12-22 21:00:00,1,232,3,25,,1,CAVOK,n,9999,,2024-12-23 00:00:00
767,SBCJ,2024-12-23 00:00:00,2,240,5,24,,1,CAVOK,n,9999,,2024-12-23 03:00:00
768,SBCJ,2024-12-23 03:00:00,2,234,5,22,,17,BKN,n,3500,BR,2024-12-23 06:00:00
769,SBCJ,2024-12-23 06:00:00,1,277,6,22,0.4,19,BKN,n,4000,BR,2024-12-23 09:00:00
770,SBCJ,2024-12-23 09:00:00,3,4,8,26,0.4,19,BKN,n,4000,BR,2024-12-23 12:00:00
771,SBCJ,2024-12-23 12:00:00,4,17,13,29,0.3,21,BKN,s,7000,TS,2024-12-23 15:00:00
772,SBCJ,2024-12-23 15:00:00,5,7,13,29,1.3,21,BKN,s,7000,TS,2024-12-23 18:00:00
773,SBCJ,2024-12-23 18:00:00,1,20,10,26,1.9,19,BKN,n,4000,BR,2024-12-23 21:00:00
774,SBCJ,2024-12-23 21:00:00,1,286,4,25,0.2,19,BKN,n,4000,BR,2024-12-24 00:00:00
775,SBCJ,2024-12-24 00:00:00,1,267,5,23,,3,SCT,n,9999,,2024-12-24 03:00:00
776,SBCJ,2024-12-24 03:00:00,2,268,6,23,,17,BKN,n,3500,BR,2024-12-24 06:00:00
777,SBCJ,2024-12-24 06:00:00,1,277,6,22,,17,BKN,n,3500,BR,2024-12-24 09:00:00
778,SBCJ,2024-12-24 09:00:00,2,348,11,26,0.6,19,BKN,n,4000,BR,2024-12-24 12:00:00
779,SBCJ,2024-12-24 12:00:00,3,10,10,27,1.4,14,BKN,s,7000,TS,2024-12-24 15:00:00
780,SBCJ,2024-12-24 15:00:00,3,358,10,27,2.7,21,BKN,s,7000,TS,2024-12-24 18:00:00
781,SBCJ,2024-12-24 18:00:00,2,36,7,26,0.6,21,BKN,s,7000,TS,2024-12-24 21:00:00
782,SBCJ,2024-12-24 21:00:00,0,342,5,24,0.2,19,BKN,n,4000,BR,2024-12-25 00:00:00
783,SBCJ,2024-12-25 00:00:00,2,290,7,23,0.6,19,BKN,n,4000,BR,2024-12-25 03:00:00
784,SBCJ,2024-12-25 03:00:00,1,272,6,23,0.2,19,BKN,n,4000,BR,2024-12-25 06:00:00
785,SBCJ,2024-12-25 06:00:00,1,243,5,23,0.8,19,BKN,n,4000,BR,2024-12-25 09:00:00
786,SBCJ,2024-12-25 09:00:00,2,0,8,25,0.9,19,BKN,n,4000,BR,2024-12-25 12:00:00
787,SBCJ,2024-12-25 12:00:00,3,10,10,28,0.4,14,BKN,s,7000,TS,2024-12-25 15:00:00
788,SBCJ,2024-12-25 15:00:00,4,5,12,28,2.7,21,BKN,s,7000,TS,2024-12-25 18:00:00
789,SBCJ,2024-12-25 18:00:00,2,28,9,26,1.8,21,BKN,s,7000,TS,2024-12-25 21:00:00
790,SBCJ,2024-12-25 21:00:00,1,331,9,24,2.7,6,BKN,n,3500,RA,2024-12-26 00:00:00
791,SBCJ,2024-12-26 00:00:00,1,293,6,23,0.6,19,BKN,n,4000,BR,2024-12-26 03:00:00
792,SBCJ,2024-12-26 03:00:00,1,237,7,23,,17,BKN,n,3500,BR,2024-12-26 06:00:00
793,SBCJ,2024-12-26 06:00:00,0,66,3,22,0.2,19,BKN,n,4000,BR,2024-12-26 09:00:00
794,SBCJ,2024-12-26 09:00:00,1,48,11,25,1.8,21,BKN,s,7000,TS,2024-12-26 12:00:00
795,SBCJ,2024-12-26 12:00:00,3,16,13,28,0.5,21,BKN,s,7000,TS,2024-12-26 15:00:00
796,SBCJ,2024-12-26 15:00:00,3,3,13,28,2.2,21,BKN,s,7000,TS,2024-12-26 18:00:00
797,SBCJ,2024-12-26 18:00:00,3,17,13,26,1.4,19,BKN,n,4000,BR,2024-12-26 21:00:00
798,SBCJ,2024-12-26 21:00:00,1,310,7,24,,3,SCT,n,9999,,2024-12-27 00:00:00
799,SBCJ,2024-12-27 00:00:00,2,275,7,24,,17,BKN,n,3500,BR,2024-12-27 03:00:00
800,SBCJ,2024-12-27 03:00:00,1,213,6,23,,17,BKN,n,3500,BR,2024-12-27 06:00:00
801,SBCJ,2024-12-27 06:00:00,2,236,5,22,,17,BKN,n,3500,BR,2024-12-27 09:00:00
802,SBCJ,2024-12-27 09:00:00,1,240,6,26,,3,SCT,n,9999,,2024-12-27 12:00:00
803,SBCJ,2024-12-27 12:00:00,4,21,16,29,0.2,21,BKN,s,7000,TS,2024-12-27 15:00:00
804,SBCJ,2024-12-27 15:00:00,4,12,16,28,1.7,21,BKN,s,7000,TS,2024-12-27 18:00:00
805,SBCJ,2024-12-27 18:00:00,2,58,11,27,0.4,21,BKN,s,7000,TS,2024-12-27 21:00:00
806,SBCJ,2024-12-27 21:00:00,1,267,3,25,0.6,19,BKN,n,4000,BR,2024-12-28 00:00:00
807,SBMA,2024-12-22 00:00:00,2,121,11,27,0.2,19,BKN,n,4000,BR,2024-12-22 03:00:00
808,SBMA,2024-12-22 03:00:00,1,150,8,25,2,19,BKN,n,4000,BR,2024-12-22 06:00:00
809,SBMA,2024-12-22 06:00:00,3,183,6,25,0.6,19,BKN,n,4000,BR,2024-12-22 09:00:00
810,SBMA,2024-12-22 09:00:00,4,125,10,27,,3,SCT,n,9999,,2024-12-22 12:00:00
811,SBMA,2024-12-22 12:00:00,3,102,10,30,,3,SCT,n,9999,,2024-12-22 15:00:00
812,SBMA,2024-12-22 15:00:00,2,161,9,31,,3,SCT,n,9999,,2024-12-22 18:00:00
813,SBMA,2024-12-22 18:00:00,3,171,9,30,,3,SCT,n,9999,,2024-12-22 21:00:00
814,SBMA,2024-12-22 21:00:00,2,185,3,28,,2,FEW,n,9999,,2024-12-23 00:00:00
815,SBMA,2024-12-23 00:00:00,2,189,4,27,,2,FEW,n,9999,,2024-12-23 03:00:00
816,SBMA,2024-12-23 03:00:00,3,23,10,26,1.4,21,BKN,s,7000,TS,2024-12-23 06:00:00
817,SBMA,2024-12-23 06:00:00,2,5,6,25,5,21,BKN,s,7000,TS,2024-12-23 09:00:00
818,SBMA,2024-12-23 09:00:00,0,311,3,26,4.9,6,BKN,n,3500,RA,2024-12-23 12:00:00
819,SBMA,2024-12-23 12:00:00,2,354,6,29,0.3,19,BKN,n,4000,BR,2024-12-23 15:00:00
820,SBMA,2024-12-23 15:00:00,3,341,7,30,0.4,21,BKN,s,7000,TS,2024-12-23 18:00:00
821,SBMA,2024-12-23 18:00:00,3,354,6,29,0.9,21,BKN,s,7000,TS,2024-12-23 21:00:00
822,SBMA,2024-12-23 21:00:00,1,96,3,27,0.2,21,BKN,s,7000,TS,2024-12-24 00:00:00
823,SBMA,2024-12-24 00:00:00,2,59,3,26,,2,FEW,n,9999,,2024-12-24 03:00:00
824,SBMA,2024-12-24 03:00:00,1,40,2,25,,3,SCT,n,9999,,2024-12-24 06:00:00
825,SBMA,2024-12-24 06:00:00,2,36,4,25,3,6,BKN,n,3500,RA,2024-12-24 09:00:00
826,SBMA,2024-12-24 09:00:00,3,14,8,26,0.6,19,BKN,n,4000,BR,2024-12-24 12:00:00
827,SBMA,2024-12-24 12:00:00,2,10,6,29,1,21,BKN,s,7000,TS,2024-12-24 15:00:00
828,SBMA,2024-12-24 15:00:00,3,15,6,29,3.6,14,BKN,s,7000,TS,2024-12-24 18:00:00
829,SBMA,2024-12-24 18:00:00,1,275,5,28,2.9,6,BKN,n,3500,RA,2024-12-24 21:00:00
830,SBMA,2024-12-24 21:00:00,2,79,5,26,,3,SCT,n,9999,,2024-12-25 00:00:00
831,SBMA,2024-12-25 00:00:00,1,81,2,26,,3,SCT,n,9999,,2024-12-25 03:00:00
832,SBMA,2024-12-25 03:00:00,1,107,3,26,,3,SCT,n,9999,,2024-12-25 06:00:00
833,SBMA,2024-12-25 06:00:00,2,9,3,25,0.4,19,BKN,n,4000,BR,2024-12-25 09:00:00
834,SBMA,2024-12-25 09:00:00,3,21,7,26,0.7,19,BKN,n,4000,BR,2024-12-25 12:00:00
835,SBMA,2024-12-25 12:00:00,4,360,9,29,,3,SCT,n,9999,,2024-12-25 15:00:00
836,SBMA,2024-12-25 15:00:00,3,325,9,30,,3,SCT,n,9999,,2024-12-25 18:00:00
837,SBMA,2024-12-25 18:00:00,3,359,9,28,1.4,21,BKN,s,7000,TS,2024-12-25 21:00:00
838,SBMA,2024-12-25 21:00:00,1,37,10,26,4.6,21,BKN,s,7000,TS,2024-12-26 00:00:00
839,SBMA,2024-12-26 00:00:00,2,272,4,25,0.2,19,BKN,n,4000,BR,2024-12-26 03:00:00
840,SBMA,2024-12-26 03:00:00,2,57,7,25,2.5,21,BKN,s,7000,TS,2024-12-26 06:00:00
841,SBMA,2024-12-26 06:00:00,2,87,7,25,4.1,21,BKN,s,7000,TS,2024-12-26 09:00:00
842,SBMA,2024-12-26 09:00:00,2,343,4,26,1.5,19,BKN,n,4000,BR,2024-12-26 12:00:00
843,SBMA,2024-12-26 12:00:00,3,2,8,27,0.2,19,BKN,n,4000,BR,2024-12-26 15:00:00
844,SBMA,2024-12-26 15:00:00,2,287,9,29,0.2,14,BKN,s,7000,TS,2024-12-26 18:00:00
845,SBMA,2024-12-26 18:00:00,1,326,7,27,4.8,21,BKN,s,7000,TS,2024-12-26 21:00:00
846,SBMA,2024-12-26 21:00:00,1,97,8,26,2.2,19,BKN,n,4000,BR,2024-12-27 00:00:00
847,SBMA,2024-12-27 00:00:00,1,178,2,26,,3,SCT,n,9999,,2024-12-27 03:00:00
848,SBMA,2024-12-27 03:00:00,1,199,2,25,,3,SCT,n,9999,,2024-12-27 06:00:00
849,SBMA,2024-12-27 06:00:00,1,171,2,25,,3,SCT,n,9999,,2024-12-27 09:00:00
850,SBMA,2024-12-27 09:00:00,3,44,14,26,1.6,21,BKN,s,7000,TS,2024-12-27 12:00:00
851,SBMA,2024-12-27 12:00:00,4,27,12,28,1.6,21,BKN,s,7000,TS,2024-12-27 15:00:00
852,SBMA,2024-12-27 15:00:00,3,353,9,30,0.4,21,BKN,s,7000,TS,2024-12-27 18:00:00
853,SBMA,2024-12-27 18:00:00,1,330,4,29,,3,SCT,n,9999,,2024-12-27 21:00:00
854,SBMA,2024-12-27 21:00:00,1,244,2,28,,3,SCT,n,9999,,2024-12-28 00:00:00
855,SBCI,2024-12-22 00:00:00,0,345,6,25,0.6,21,BKN,s,7000,TS,2024-12-22 03:00:00
856,SBCI,2024-12-22 03:00:00,1,159,3,24,0.4,21,BKN,s,7000,TS,2024-12-22 06:00:00
857,SBCI,2024-12-22 06:00:00,1,112,2,24,,17,BKN,n,3500,BR,2024-12-22 09:00:00
858,SBCI,2024-12-22 09:00:00,2,131,8,28,,3,SCT,n,9999,,2024-12-22 12:00:00
859,SBCI,2024-12-22 12:00:00,6,24,14,27,3.9,21,BKN,s,7000,TS,2024-12-22 15:00:00
860,SBCI,2024-12-22 15:00:00,2,337,9,30,0.4,21,BKN,s,7000,TS,2024-12-22 18:00:00
861,SBCI,2024-12-22 18:00:00,0,359,4,29,,2,FEW,n,9999,,2024-12-22 21:00:00
862,SBCI,2024-12-22 21:00:00,1,197,2,27,,2,FEW,n,9999,,2024-12-23 00:00:00
863,SBCI,2024-12-23 00:00:00,1,207,2,26,,2,FEW,n,9999,,2024-12-23 03:00:00
864,SBCI,2024-12-23 03:00:00,1,237,2,25,,22,SCT,n,4000,BR,2024-12-23 06:00:00
865,SBCI,2024-12-23 06:00:00,1,237,3,24,,17,BKN,n,3500,BR,2024-12-23 09:00:00
866,SBCI,2024-12-23 09:00:00,3,275,8,27,0.9,21,BKN,s,7000,TS,2024-12-23 12:00:00
867,SBCI,2024-12-23 12:00:00,5,8,11,28,9,21,BKN,s,7000,TS,2024-12-23 15:00:00
868,SBCI,2024-12-23 15:00:00,5,3,11,28,3.5,21,BKN,s,7000,TS,2024-12-23 18:00:00
869,SBCI,2024-12-23 18:00:00,2,329,8,27,1.5,18,SCT,n,7000,,2024-12-23 21:00:00
870,SBCI,2024-12-23 21:00:00,1,254,2,26,,1,CAVOK,n,9999,,2024-12-24 00:00:00
871,SBCI,2024-12-24 00:00:00,1,229,2,25,,22,SCT,n,4000,BR,2024-12-24 03:00:00
872,SBCI,2024-12-24 03:00:00,1,312,1,24,,17,BKN,n,3500,BR,2024-12-24 06:00:00
873,SBCI,2024-12-24 06:00:00,1,58,2,23,,17,BKN,n,3500,BR,2024-12-24 09:00:00
874,SBCI,2024-12-24 09:00:00,2,354,6,27,0.9,21,BKN,s,7000,TS,2024-12-24 12:00:00
875,SBCI,2024-12-24 12:00:00,3,356,8,28,1.7,14,BKN,s,7000,TS,2024-12-24 15:00:00
876,SBCI,2024-12-24 15:00:00,3,326,7,28,2.8,21,BKN,s,7000,TS,2024-12-24 18:00:00
877,SBCI,2024-12-24 18:00:00,1,212,6,27,1.2,21,BKN,s,7000,TS,2024-12-24 21:00:00
878,SBCI,2024-12-24 21:00:00,2,64,8,25,1,19,BKN,n,4000,BR,2024-12-25 00:00:00
879,SBCI,2024-12-25 00:00:00,1,152,2,25,0.2,19,BKN,n,4000,BR,2024-12-25 03:00:00
880,SBCI,2024-12-25 03:00:00,1,90,6,24,1.5,21,BKN,s,7000,TS,2024-12-25 06:00:00
881,SBCI,2024-12-25 06:00:00,1,249,2,24,0.9,19,BKN,n,4000,BR,2024-12-25 09:00:00
882,SBCI,2024-12-25 09:00:00,2,320,7,27,,3,SCT,n,9999,,2024-12-25 12:00:00
883,SBCI,2024-12-25 12:00:00,3,9,10,29,0.3,21,BKN,s,7000,TS,2024-12-25 15:00:00
884,SBCI,2024-12-25 15:00:00,3,355,10,29,1.4,21,BKN,s,7000,TS,2024-12-25 18:00:00
885,SBCI,2024-12-25 18:00:00,1,37,7,27,4,21,BKN,s,7000,TS,2024-12-25 21:00:00
886,SBCI,2024-12-25 21:00:00,1,117,5,26,1.3,21,BKN,s,7000,TS,2024-12-26 00:00:00
887,SBCI,2024-12-26 00:00:00,1,206,2,25,0.2,21,BKN,s,7000,TS,2024-12-26 03:00:00
888,SBCI,2024-12-26 03:00:00,1,281,3,25,,3,SCT,n,9999,,2024-12-26 06:00:00
889,SBCI,2024-12-26 06:00:00,1,267,2,24,,17,BKN,n,3500,BR,2024-12-26 09:00:00
890,SBCI,2024-12-26 09:00:00,1,1,10,26,,4,SCT,n,9999,,2024-12-26 12:00:00
891,SBCI,2024-12-26 12:00:00,4,26,11,27,1,21,BKN,s,7000,TS,2024-12-26 15:00:00
892,SBCI,2024-12-26 15:00:00,3,24,10,29,0.3,21,BKN,s,7000,TS,2024-12-26 18:00:00
893,SBCI,2024-12-26 18:00:00,1,61,10,27,0.4,19,BKN,n,4000,BR,2024-12-26 21:00:00
894,SBCI,2024-12-26 21:00:00,1,130,2,26,0.5,19,BKN,n,4000,BR,2024-12-27 00:00:00
895,SBCI,2024-12-27 00:00:00,1,245,1,25,,3,SCT,n,9999,,2024-12-27 03:00:00
896,SBCI,2024-12-27 03:00:00,1,151,2,25,,3,SCT,n,9999,,2024-12-27 06:00:00
897,SBCI,2024-12-27 06:00:00,1,192,2,24,,17,BKN,n,3500,BR,2024-12-27 09:00:00
898,SBCI,2024-12-27 09:00:00,1,237,3,27,,3,SCT,n,9999,,2024-12-27 12:00:00
899,SBCI,2024-12-27 12:00:00,1,48,9,30,0.2,21,BKN,s,7000,TS,2024-12-27 15:00:00
900,SBCI,2024-12-27 15:00:00,4,13,10,29,8,21,BKN,s,7000,TS,2024-12-27 18:00:00
901,SBCI,2024-12-27 18:00:00,1,238,3,27,3.1,21,BKN,s,7000,TS,2024-12-27 21:00:00
902,SBCI,2024-12-27 21:00:00,1,171,2,26,,3,SCT,n,9999,,2024-12-28 00:00:00
903,SBIZ,2024-12-22 00:00:00,2,208,4,27,,3,SCT,n,9999,,2024-12-22 03:00:00
904,SBIZ,2024-12-22 03:00:00,1,99,4,26,,3,SCT,n,9999,,2024-12-22 06:00:00
905,SBIZ,2024-12-22 06:00:00,1,32,3,25,0.2,19,BKN,n,4000,BR,2024-12-22 09:00:00
906,SBIZ,2024-12-22 09:00:00,3,44,8,28,0.4,19,BKN,n,4000,BR,2024-12-22 12:00:00
907,SBIZ,2024-12-22 12:00:00,4,54,11,31,,3,SCT,n,9999,,2024-12-22 15:00:00
908,SBIZ,2024-12-22 15:00:00,1,98,8,33,,3,SCT,n,9999,,2024-12-22 18:00:00
909,SBIZ,2024-12-22 18:00:00,0,127,4,31,,3,SCT,n,9999,,2024-12-22 21:00:00
910,SBIZ,2024-12-22 21:00:00,0,151,5,28,0.2,19,BKN,n,4000,BR,2024-12-23 00:00:00
911,SBIZ,2024-12-23 00:00:00,1,344,5,27,0.4,19,BKN,n,4000,BR,2024-12-23 03:00:00
912,SBIZ,2024-12-23 03:00:00,1,337,7,25,2,19,BKN,n,4000,BR,2024-12-23 06:00:00
913,SBIZ,2024-12-23 06:00:00,0,291,2,25,0.8,19,BKN,n,4000,BR,2024-12-23 09:00:00
914,SBIZ,2024-12-23 09:00:00,3,346,7,27,0.5,19,BKN,n,4000,BR,2024-12-23 12:00:00
915,SBIZ,2024-12-23 12:00:00,3,320,8,29,0.4,19,BKN,n,4000,BR,2024-12-23 15:00:00
916,SBIZ,2024-12-23 15:00:00,3,314,9,30,0.2,21,BKN,s,7000,TS,2024-12-23 18:00:00
917,SBIZ,2024-12-23 18:00:00,1,328,7,29,0.3,21,BKN,s,7000,TS,2024-12-23 21:00:00
918,SBIZ,2024-12-23 21:00:00,1,124,6,26,3.3,6,BKN,n,3500,RA,2024-12-24 00:00:00
919,SBIZ,2024-12-24 00:00:00,1,298,2,25,0.8,19,BKN,n,4000,BR,2024-12-24 03:00:00
920,SBIZ,2024-12-24 03:00:00,1,347,3,25,1.3,19,BKN,n,4000,BR,2024-12-24 06:00:00
921,SBIZ,2024-12-24 06:00:00,1,114,2,25,1.5,19,BKN,n,4000,BR,2024-12-24 09:00:00
922,SBIZ,2024-12-24 09:00:00,2,11,4,26,1.8,19,BKN,n,4000,BR,2024-12-24 12:00:00
923,SBIZ,2024-12-24 12:00:00,2,326,7,29,0.7,21,BKN,s,7000,TS,2024-12-24 15:00:00
924,SBIZ,2024-12-24 15:00:00,2,297,7,29,1.4,21,BKN,s,7000,TS,2024-12-24 18:00:00
925,SBIZ,2024-12-24 18:00:00,1,100,5,28,2.5,21,BKN,s,7000,TS,2024-12-24 21:00:00
926,SBIZ,2024-12-24 21:00:00,1,34,7,26,2.5,21,BKN,s,7000,TS,2024-12-25 00:00:00
927,SBIZ,2024-12-25 00:00:00,1,286,3,25,1.5,19,BKN,n,4000,BR,2024-12-25 03:00:00
928,SBIZ,2024-12-25 03:00:00,0,200,1,24,0.2,19,BKN,n,4000,BR,2024-12-25 06:00:00
929,SBIZ,2024-12-25 06:00:00,1,244,4,24,1.4,19,BKN,n,4000,BR,2024-12-25 09:00:00
930,SBIZ,2024-12-25 09:00:00,3,345,6,27,,3,SCT,n,9999,,2024-12-25 12:00:00
931,SBIZ,2024-12-25 12:00:00,3,15,9,29,0.4,21,BKN,s,7000,TS,2024-12-25 15:00:00
932,SBIZ,2024-12-25 15:00:00,3,17,10,30,0.2,21,BKN,s,7000,TS,2024-12-25 18:00:00
933,SBIZ,2024-12-25 18:00:00,0,271,9,29,1.2,21,BKN,s,7000,TS,2024-12-25 21:00:00
934,SBIZ,2024-12-25 21:00:00,1,158,8,26,2.9,6,BKN,n,3500,RA,2024-12-26 00:00:00
935,SBIZ,2024-12-26 00:00:00,1,240,3,26,1.4,19,BKN,n,4000,BR,2024-12-26 03:00:00
936,SBIZ,2024-12-26 03:00:00,1,268,5,25,1.1,20,BKN,n,4000,BR,2024-12-26 06:00:00
937,SBIZ,2024-12-26 06:00:00,1,277,3,25,0.2,20,BKN,n,4000,BR,2024-12-26 09:00:00
938,SBIZ,2024-12-26 09:00:00,2,64,8,26,0.4,19,BKN,n,4000,BR,2024-12-26 12:00:00
939,SBIZ,2024-12-26 12:00:00,3,41,11,29,0.4,19,BKN,n,4000,BR,2024-12-26 15:00:00
940,SBIZ,2024-12-26 15:00:00,2,16,11,30,,3,SCT,n,9999,,2024-12-26 18:00:00
941,SBIZ,2024-12-26 18:00:00,1,13,10,29,,3,SCT,n,9999,,2024-12-26 21:00:00
942,SBIZ,2024-12-26 21:00:00,1,214,2,27,,3,SCT,n,9999,,2024-12-27 00:00:00
943,SBIZ,2024-12-27 00:00:00,1,115,5,26,,3,SCT,n,9999,,2024-12-27 03:00:00
944,SBIZ,2024-12-27 03:00:00,2,299,3,25,0.3,21,BKN,s,7000,TS,2024-12-27 06:00:00
945,SBIZ,2024-12-27 06:00:00,1,357,4,25,,3,SCT,n,9999,,2024-12-27 09:00:00
946,SBIZ,2024-12-27 09:00:00,3,16,8,27,0.6,19,BKN,n,4000,BR,2024-12-27 12:00:00
947,SBIZ,2024-12-27 12:00:00,3,13,10,31,0.2,19,BKN,n,4000,BR,2024-12-27 15:00:00
948,SBIZ,2024-12-27 15:00:00,2,323,10,32,,3,SCT,n,9999,,2024-12-27 18:00:00
949,SBIZ,2024-12-27 18:00:00,1,287,12,28,2,21,BKN,s,7000,TS,2024-12-27 21:00:00
950,SBIZ,2024-12-27 21:00:00,0,102,8,27,2.3,19,BKN,n,4000,BR,2024-12-28 00:00:00
951,SBTT,2024-12-22 01:00:00,2,72,5,25,5,21,BKN,s,7000,TS,2024-12-22 06:00:00
952,SBTT,2024-12-22 04:00:00,2,343,4,25,5,21,BKN,s,7000,TS,2024-12-22 09:00:00
953,SBTT,2024-12-22 07:00:00,2,343,6,25,4.5,6,BKN,n,3500,RA,2024-12-22 12:00:00
954,SBTT,2024-12-22 10:00:00,3,344,9,27,0.8,21,BKN,s,7000,TS,2024-12-22 15:00:00
955,SBTT,2024-12-22 13:00:00,2,357,9,30,0.4,21,BKN,s,7000,TS,2024-12-22 18:00:00
956,SBTT,2024-12-22 16:00:00,3,55,10,30,1.3,21,BKN,s,7000,TS,2024-12-22 21:00:00
957,SBTT,2024-12-22 19:00:00,2,74,8,27,1.8,19,BKN,n,4000,BR,2024-12-23 00:00:00
958,SBTT,2024-12-22 22:00:00,1,24,2,26,1.7,21,BKN,s,7000,TS,2024-12-23 03:00:00
959,SBTT,2024-12-23 01:00:00,2,76,6,25,2.5,21,BKN,s,7000,TS,2024-12-23 06:00:00
960,SBTT,2024-12-23 04:00:00,1,135,7,25,3.7,6,BKN,n,3500,RA,2024-12-23 09:00:00
961,SBTT,2024-12-23 07:00:00,2,193,5,26,,4,SCT,n,9999,,2024-12-23 12:00:00
962,SBTT,2024-12-23 10:00:00,0,287,9,28,0.6,21,BKN,s,7000,TS,2024-12-23 15:00:00
963,SBTT,2024-12-23 13:00:00,1,168,7,30,0.7,21,BKN,s,7000,TS,2024-12-23 18:00:00
964,SBTT,2024-12-23 16:00:00,1,260,6,29,0.5,21,BKN,s,7000,TS,2024-12-23 21:00:00
965,SBTT,2024-12-23 19:00:00,2,309,8,26,0.6,19,BKN,n,4000,BR,2024-12-24 00:00:00
966,SBTT,2024-12-23 22:00:00,2,321,4,26,,3,SCT,n,9999,,2024-12-24 03:00:00
967,SBTT,2024-12-24 01:00:00,1,349,2,25,,3,SCT,n,9999,,2024-12-24 06:00:00
968,SBTT,2024-12-24 04:00:00,1,311,3,25,,3,SCT,n,9999,,2024-12-24 09:00:00
969,SBTT,2024-12-24 07:00:00,1,311,3,25,1.5,19,BKN,n,4000,BR,2024-12-24 12:00:00
970,SBTT,2024-12-24 10:00:00,3,297,9,28,1.6,21,BKN,s,7000,TS,2024-12-24 15:00:00
971,SBTT,2024-12-24 13:00:00,3,304,9,30,0.4,21,BKN,s,7000,TS,2024-12-24 18:00:00
972,SBTT,2024-12-24 16:00:00,3,308,8,30,0.4,21,BKN,s,7000,TS,2024-12-24 21:00:00
973,SBTT,2024-12-24 19:00:00,2,10,4,27,,2,FEW,n,9999,,2024-12-25 00:00:00
